claim_id;activity_instance;activity;Inicio;Fin;resource;result;type;value;agent;.order
2022;35307;Accident;15-07-2013;15-07-2013;Client x;NA;NA;NA;NA;30214
2022;35308;File Claim;23-07-2013;23-07-2013;Client x;NA;Car;6910;Agent C;30215
2022;35309;Covered?;26-07-2013;27-07-2013;Assistant 6;OK;NA;NA;NA;30216
2022;35310;Franchise?;27-07-2013;27-07-2013;Assistant 6;By client;NA;NA;NA;30217
2022;35311;Check Contract;29-07-2013;29-07-2013;Assistant 6;OK;NA;NA;NA;30218
2022;35312;Acceptance Decision;03-08-2013;03-08-2013;Manager 3;NA;NA;NA;NA;30219
2022;35313;Start Investigation;15-08-2013;15-08-2013;Assistant 6;NA;NA;NA;NA;30220
2022;35314;Appoint Expert;24-08-2013;24-08-2013;Manager 3;NA;NA;NA;NA;30221
2022;35315;Appoint Lawyer;24-08-2013;24-08-2013;Manager 3;NA;NA;NA;NA;30222
2022;35316;Receive Conclusion Expert;13-09-2013;13-09-2013;Assistant 6;NA;NA;NA;NA;30223
2022;35317;Receive Conclusion Lawyer;23-09-2013;23-09-2013;Assistant 6;NA;NA;NA;NA;30224
2022;35318;Pay Back Decision;03-10-2013;04-10-2013;Manager 3;NA;NA;NA;NA;30225
2022;35319;Pay Claim;18-11-2013;18-11-2013;Assistant 6;NA;NA;NA;NA;30226
2023;35320;Accident;16-07-2013;16-07-2013;Client x;NA;NA;NA;NA;30227
2023;35321;File Claim;24-07-2013;24-07-2013;Client x;NA;Car;6915;Agent D;30228
2023;35322;Covered?;27-07-2013;28-07-2013;Assistant 6;OK;NA;NA;NA;30229
2023;35323;Franchise?;28-07-2013;28-07-2013;Assistant 6;By client;NA;NA;NA;30230
2023;35324;Check Contract;30-07-2013;30-07-2013;Assistant 6;OK;NA;NA;NA;30231
2023;35325;Acceptance Decision;04-08-2013;04-08-2013;Manager 3;NA;NA;NA;NA;30232
2023;35326;Start Investigation;16-08-2013;16-08-2013;Assistant 6;NA;NA;NA;NA;30233
2023;35327;Appoint Expert;25-08-2013;25-08-2013;Manager 3;NA;NA;NA;NA;30234
2023;35328;Appoint Lawyer;25-08-2013;25-08-2013;Manager 3;NA;NA;NA;NA;30235
2023;35329;Receive Conclusion Expert;14-09-2013;14-09-2013;Assistant 6;NA;NA;NA;NA;30236
2023;35330;Receive Conclusion Lawyer;24-09-2013;24-09-2013;Assistant 6;NA;NA;NA;NA;30237
2023;35331;Pay Back Decision;04-10-2013;05-10-2013;Manager 3;NA;NA;NA;NA;30238
2023;35332;Pay Claim;19-11-2013;19-11-2013;Assistant 6;NA;NA;NA;NA;30239
2024;35333;Accident;17-07-2013;17-07-2013;Client x;NA;NA;NA;NA;30240
2024;35334;File Claim;25-07-2013;25-07-2013;Client x;NA;Car;6920;Agent E;30241
2024;35335;Covered?;28-07-2013;29-07-2013;Assistant 6;OK;NA;NA;NA;30242
2024;35336;Franchise?;29-07-2013;29-07-2013;Assistant 6;By client;NA;NA;NA;30243
2024;35337;Check Contract;31-07-2013;31-07-2013;Assistant 6;OK;NA;NA;NA;30244
2024;35338;Acceptance Decision;05-08-2013;05-08-2013;Manager 3;NA;NA;NA;NA;30245
2024;35339;Start Investigation;17-08-2013;17-08-2013;Assistant 6;NA;NA;NA;NA;30246
2024;35340;Appoint Expert;26-08-2013;26-08-2013;Manager 3;NA;NA;NA;NA;30247
2024;35341;Appoint Lawyer;26-08-2013;26-08-2013;Manager 3;NA;NA;NA;NA;30248
2024;35342;Receive Conclusion Expert;15-09-2013;15-09-2013;Assistant 6;NA;NA;NA;NA;30249
2024;35343;Receive Conclusion Lawyer;25-09-2013;25-09-2013;Assistant 6;NA;NA;NA;NA;30250
2024;35344;Pay Back Decision;05-10-2013;06-10-2013;Manager 3;NA;NA;NA;NA;30251
2024;35345;Pay Claim;20-11-2013;20-11-2013;Assistant 6;NA;NA;NA;NA;30252
2025;35346;Accident;18-07-2013;18-07-2013;Client x;NA;NA;NA;NA;30253
2025;35347;File Claim;26-07-2013;26-07-2013;Client x;NA;Health;25900;Agent E;30254
2025;35348;Covered?;29-07-2013;30-07-2013;Assistant 6;OK;NA;NA;NA;30255
2025;35349;Franchise?;30-07-2013;30-07-2013;Assistant 6;By client;NA;NA;NA;30256
2025;35350;Check Contract;01-08-2013;01-08-2013;Assistant 6;OK;NA;NA;NA;30257
2025;35351;Acceptance Decision;06-08-2013;06-08-2013;Manager 3;NA;NA;NA;NA;30258
2025;35352;Start Investigation;18-08-2013;18-08-2013;Assistant 6;NA;NA;NA;NA;30259
2025;35353;Appoint Expert;27-08-2013;27-08-2013;Manager 3;NA;NA;NA;NA;30260
2025;35354;Appoint Lawyer;27-08-2013;27-08-2013;Manager 3;NA;NA;NA;NA;30261
2025;35355;Receive Conclusion Expert;16-09-2013;16-09-2013;Assistant 6;NA;NA;NA;NA;30262
2025;35356;Receive Conclusion Lawyer;26-09-2013;26-09-2013;Assistant 6;NA;NA;NA;NA;30263
2025;35357;Pay Back Decision;06-10-2013;07-10-2013;Manager 3;NA;NA;NA;NA;30264
2025;35358;Pay Claim;21-11-2013;21-11-2013;Assistant 6;NA;NA;NA;NA;30265
2026;35359;Accident;19-07-2013;19-07-2013;Client x;NA;NA;NA;NA;30266
2026;35360;File Claim;27-07-2013;27-07-2013;Client x;NA;Health;25950;Agent F;30267
2026;35361;Covered?;30-07-2013;31-07-2013;Assistant 6;OK;NA;NA;NA;30268
2026;35362;Franchise?;31-07-2013;31-07-2013;Assistant 6;By client;NA;NA;NA;30269
2026;35363;Check Contract;02-08-2013;02-08-2013;Assistant 6;OK;NA;NA;NA;30270
2026;35364;Acceptance Decision;07-08-2013;07-08-2013;Manager 3;NA;NA;NA;NA;30271
2026;35365;Start Investigation;19-08-2013;19-08-2013;Assistant 6;NA;NA;NA;NA;30272
2026;35366;Appoint Expert;28-08-2013;28-08-2013;Manager 3;NA;NA;NA;NA;30273
2026;35367;Appoint Lawyer;28-08-2013;28-08-2013;Manager 3;NA;NA;NA;NA;30274
2026;35368;Receive Conclusion Expert;17-09-2013;17-09-2013;Assistant 6;NA;NA;NA;NA;30275
2026;35369;Receive Conclusion Lawyer;27-09-2013;27-09-2013;Assistant 6;NA;NA;NA;NA;30276
2026;35370;Pay Back Decision;07-10-2013;08-10-2013;Manager 3;NA;NA;NA;NA;30277
2026;35371;Pay Claim;22-11-2013;22-11-2013;Assistant 6;NA;NA;NA;NA;30278
2027;35372;Accident;20-07-2013;20-07-2013;Client x;NA;NA;NA;NA;30279
2027;35373;File Claim;28-07-2013;28-07-2013;Client x;NA;House;38150;Agent H;30280
2027;35374;Covered?;31-07-2013;01-08-2013;Assistant 6;OK;NA;NA;NA;30281
2027;35375;Franchise?;01-08-2013;01-08-2013;Assistant 6;By client;NA;NA;NA;30282
2027;35376;Check Contract;03-08-2013;03-08-2013;Assistant 6;OK;NA;NA;NA;30283
2027;35377;Acceptance Decision;08-08-2013;08-08-2013;Manager 3;NA;NA;NA;NA;30284
2027;35378;Start Investigation;20-08-2013;20-08-2013;Assistant 6;NA;NA;NA;NA;30285
2027;35379;Appoint Expert;29-08-2013;29-08-2013;Manager 3;NA;NA;NA;NA;30286
2027;35380;Appoint Lawyer;29-08-2013;29-08-2013;Manager 3;NA;NA;NA;NA;30287
2027;35381;Receive Conclusion Expert;18-09-2013;18-09-2013;Assistant 6;NA;NA;NA;NA;30288
2027;35382;Receive Conclusion Lawyer;28-09-2013;28-09-2013;Assistant 6;NA;NA;NA;NA;30289
2027;35383;Pay Back Decision;08-10-2013;09-10-2013;Manager 3;NA;NA;NA;NA;30290
2027;35384;Pay Claim;23-11-2013;23-11-2013;Assistant 6;NA;NA;NA;NA;30291
2028;35385;Accident;21-07-2013;21-07-2013;Client x;NA;NA;NA;NA;30292
2028;35386;File Claim;29-07-2013;29-07-2013;Client x;NA;Car;6925;Agent F;30293
2028;35387;Covered?;01-08-2013;02-08-2013;Assistant 6;OK;NA;NA;NA;30294
2028;35388;Franchise?;02-08-2013;02-08-2013;Assistant 6;By client;NA;NA;NA;30295
2028;35389;Check Contract;04-08-2013;04-08-2013;Assistant 6;OK;NA;NA;NA;30296
2028;35390;Acceptance Decision;09-08-2013;09-08-2013;Manager 3;NA;NA;NA;NA;30297
2028;35391;Start Investigation;21-08-2013;21-08-2013;Assistant 6;NA;NA;NA;NA;30298
2028;35392;Appoint Expert;30-08-2013;30-08-2013;Manager 3;NA;NA;NA;NA;30299
2028;35393;Appoint Lawyer;30-08-2013;30-08-2013;Manager 3;NA;NA;NA;NA;30300
2028;35394;Receive Conclusion Expert;19-09-2013;19-09-2013;Assistant 6;NA;NA;NA;NA;30301
2028;35395;Receive Conclusion Lawyer;29-09-2013;29-09-2013;Assistant 6;NA;NA;NA;NA;30302
2028;35396;Pay Back Decision;09-10-2013;10-10-2013;Manager 3;NA;NA;NA;NA;30303
2028;35397;Pay Claim;24-11-2013;24-11-2013;Assistant 6;NA;NA;NA;NA;30304
2029;35398;Accident;22-07-2013;22-07-2013;Client x;NA;NA;NA;NA;30305
2029;35399;File Claim;30-07-2013;30-07-2013;Client x;NA;Car;6930;Agent G;30306
2029;35400;Covered?;02-08-2013;03-08-2013;Assistant 6;OK;NA;NA;NA;30307
2029;35401;Franchise?;03-08-2013;03-08-2013;Assistant 6;By client;NA;NA;NA;30308
2029;35402;Check Contract;05-08-2013;05-08-2013;Assistant 6;OK;NA;NA;NA;30309
2029;35403;Acceptance Decision;10-08-2013;10-08-2013;Manager 3;NA;NA;NA;NA;30310
2029;35404;Start Investigation;22-08-2013;22-08-2013;Assistant 6;NA;NA;NA;NA;30311
2029;35405;Appoint Expert;31-08-2013;31-08-2013;Manager 3;NA;NA;NA;NA;30312
2029;35406;Appoint Lawyer;31-08-2013;31-08-2013;Manager 3;NA;NA;NA;NA;30313
2029;35407;Receive Conclusion Expert;20-09-2013;20-09-2013;Assistant 6;NA;NA;NA;NA;30314
2029;35408;Receive Conclusion Lawyer;30-09-2013;30-09-2013;Assistant 6;NA;NA;NA;NA;30315
2029;35409;Pay Back Decision;10-10-2013;11-10-2013;Manager 3;NA;NA;NA;NA;30316
2029;35410;Pay Claim;25-11-2013;25-11-2013;Assistant 6;NA;NA;NA;NA;30317
2030;35411;Accident;23-07-2013;23-07-2013;Client x;NA;NA;NA;NA;30318
2030;35412;File Claim;31-07-2013;31-07-2013;Client x;NA;Car;6935;Agent H;30319
2030;35413;Covered?;03-08-2013;04-08-2013;Assistant 6;OK;NA;NA;NA;30320
2030;35414;Franchise?;04-08-2013;04-08-2013;Assistant 6;By client;NA;NA;NA;30321
2030;35415;Check Contract;06-08-2013;06-08-2013;Assistant 6;OK;NA;NA;NA;30322
2030;35416;Acceptance Decision;11-08-2013;11-08-2013;Manager 3;NA;NA;NA;NA;30323
2030;35417;Start Investigation;23-08-2013;23-08-2013;Assistant 6;NA;NA;NA;NA;30324
2030;35418;Appoint Expert;01-09-2013;01-09-2013;Manager 3;NA;NA;NA;NA;30325
2030;35419;Appoint Lawyer;01-09-2013;01-09-2013;Manager 3;NA;NA;NA;NA;30326
2030;35420;Receive Conclusion Expert;21-09-2013;21-09-2013;Assistant 6;NA;NA;NA;NA;30327
2030;35421;Receive Conclusion Lawyer;01-10-2013;01-10-2013;Assistant 6;NA;NA;NA;NA;30328
2030;35422;Pay Back Decision;11-10-2013;12-10-2013;Manager 3;NA;NA;NA;NA;30329
2030;35423;Pay Claim;26-11-2013;26-11-2013;Assistant 6;NA;NA;NA;NA;30330
2031;35424;Accident;24-07-2013;24-07-2013;Client x;NA;NA;NA;NA;30331
2031;35425;File Claim;01-08-2013;01-08-2013;Client x;NA;Car;6940;Agent H;30332
2031;35426;Covered?;04-08-2013;05-08-2013;Assistant 6;OK;NA;NA;NA;30333
2031;35427;Franchise?;05-08-2013;05-08-2013;Assistant 6;By client;NA;NA;NA;30334
2031;35428;Check Contract;07-08-2013;07-08-2013;Assistant 6;OK;NA;NA;NA;30335
2031;35429;Acceptance Decision;12-08-2013;12-08-2013;Manager 3;NA;NA;NA;NA;30336
2031;35430;Start Investigation;24-08-2013;24-08-2013;Assistant 6;NA;NA;NA;NA;30337
2031;35431;Appoint Expert;02-09-2013;02-09-2013;Manager 3;NA;NA;NA;NA;30338
2031;35432;Appoint Lawyer;02-09-2013;02-09-2013;Manager 3;NA;NA;NA;NA;30339
2031;35433;Receive Conclusion Expert;22-09-2013;22-09-2013;Assistant 6;NA;NA;NA;NA;30340
2031;35434;Receive Conclusion Lawyer;02-10-2013;02-10-2013;Assistant 6;NA;NA;NA;NA;30341
2031;35435;Pay Back Decision;12-10-2013;13-10-2013;Manager 3;NA;NA;NA;NA;30342
2031;35436;Pay Claim;27-11-2013;27-11-2013;Assistant 6;NA;NA;NA;NA;30343
2032;35437;Accident;25-07-2013;25-07-2013;Client x;NA;NA;NA;NA;30344
2032;35438;File Claim;02-08-2013;02-08-2013;Client x;NA;Health;26000;Agent A;30345
2032;35439;Covered?;05-08-2013;06-08-2013;Assistant 6;OK;NA;NA;NA;30346
2032;35440;Franchise?;06-08-2013;06-08-2013;Assistant 6;By client;NA;NA;NA;30347
2032;35441;Check Contract;08-08-2013;08-08-2013;Assistant 6;OK;NA;NA;NA;30348
2032;35442;Acceptance Decision;13-08-2013;13-08-2013;Manager 3;NA;NA;NA;NA;30349
2032;35443;Start Investigation;25-08-2013;25-08-2013;Assistant 6;NA;NA;NA;NA;30350
2032;35444;Appoint Expert;03-09-2013;03-09-2013;Manager 3;NA;NA;NA;NA;30351
2032;35445;Appoint Lawyer;03-09-2013;03-09-2013;Manager 3;NA;NA;NA;NA;30352
2032;35446;Receive Conclusion Expert;23-09-2013;23-09-2013;Assistant 6;NA;NA;NA;NA;30353
2032;35447;Receive Conclusion Lawyer;03-10-2013;03-10-2013;Assistant 6;NA;NA;NA;NA;30354
2032;35448;Pay Back Decision;13-10-2013;14-10-2013;Manager 3;NA;NA;NA;NA;30355
2032;35449;Pay Claim;28-11-2013;28-11-2013;Assistant 6;NA;NA;NA;NA;30356
2033;35450;Accident;26-07-2013;26-07-2013;Client x;NA;NA;NA;NA;30357
2033;35451;File Claim;03-08-2013;03-08-2013;Client x;NA;Health;26050;Agent B;30358
2033;35452;Covered?;06-08-2013;07-08-2013;Assistant 6;OK;NA;NA;NA;30359
2033;35453;Franchise?;07-08-2013;07-08-2013;Assistant 6;By client;NA;NA;NA;30360
2033;35454;Check Contract;09-08-2013;09-08-2013;Assistant 6;OK;NA;NA;NA;30361
2033;35455;Acceptance Decision;14-08-2013;14-08-2013;Manager 3;NA;NA;NA;NA;30362
2033;35456;Start Investigation;26-08-2013;26-08-2013;Assistant 6;NA;NA;NA;NA;30363
2033;35457;Appoint Expert;04-09-2013;04-09-2013;Manager 3;NA;NA;NA;NA;30364
2033;35458;Appoint Lawyer;04-09-2013;04-09-2013;Manager 3;NA;NA;NA;NA;30365
2033;35459;Receive Conclusion Expert;24-09-2013;24-09-2013;Assistant 6;NA;NA;NA;NA;30366
2033;35460;Receive Conclusion Lawyer;04-10-2013;04-10-2013;Assistant 6;NA;NA;NA;NA;30367
2033;35461;Pay Back Decision;14-10-2013;15-10-2013;Manager 3;NA;NA;NA;NA;30368
2033;35462;Pay Claim;29-11-2013;29-11-2013;Assistant 6;NA;NA;NA;NA;30369
2034;35463;Accident;27-07-2013;27-07-2013;Client x;NA;NA;NA;NA;30370
2034;35464;File Claim;04-08-2013;04-08-2013;Client x;NA;House;38300;Agent H;30371
2034;35465;Covered?;07-08-2013;08-08-2013;Assistant 6;OK;NA;NA;NA;30372
2034;35466;Franchise?;08-08-2013;08-08-2013;Assistant 6;By client;NA;NA;NA;30373
2034;35467;Check Contract;10-08-2013;10-08-2013;Assistant 6;NOK;NA;NA;NA;30374
2034;35468;Acceptance Decision;15-08-2013;15-08-2013;Manager 3;NA;NA;NA;NA;30375
2034;35469;Reject Claim;18-08-2013;18-08-2013;Manager 3;NA;NA;NA;NA;30376
2035;35470;Accident;28-07-2013;28-07-2013;Client x;NA;NA;NA;NA;30377
2035;35471;File Claim;05-08-2013;05-08-2013;Client x;NA;Car;6945;Agent H;30378
2035;35472;Covered?;08-08-2013;09-08-2013;Assistant 6;OK;NA;NA;NA;30379
2035;35473;Franchise?;09-08-2013;09-08-2013;Assistant 6;By client;NA;NA;NA;30380
2035;35474;Check Contract;11-08-2013;11-08-2013;Assistant 6;OK;NA;NA;NA;30381
2035;35475;Acceptance Decision;16-08-2013;16-08-2013;Manager 3;NA;NA;NA;NA;30382
2035;35476;Start Investigation;28-08-2013;28-08-2013;Assistant 6;NA;NA;NA;NA;30383
2035;35477;Appoint Expert;06-09-2013;06-09-2013;Manager 3;NA;NA;NA;NA;30384
2035;35478;Appoint Lawyer;06-09-2013;06-09-2013;Manager 3;NA;NA;NA;NA;30385
2035;35479;Receive Conclusion Expert;26-09-2013;26-09-2013;Assistant 6;NA;NA;NA;NA;30386
2035;35480;Receive Conclusion Lawyer;06-10-2013;06-10-2013;Assistant 6;NA;NA;NA;NA;30387
2035;35481;Pay Back Decision;16-10-2013;17-10-2013;Manager 3;NA;NA;NA;NA;30388
2035;35482;Pay Claim;01-12-2013;01-12-2013;Assistant 6;NA;NA;NA;NA;30389
2036;35483;Accident;29-07-2013;29-07-2013;Client x;NA;NA;NA;NA;30390
2036;35484;File Claim;06-08-2013;06-08-2013;Client x;NA;Car;6950;Agent H;30391
2036;35485;Covered?;09-08-2013;10-08-2013;Assistant 6;NOK;NA;NA;NA;30392
2036;35486;Franchise?;10-08-2013;10-08-2013;Assistant 6;By client;NA;NA;NA;30393
2036;35487;Check Contract;12-08-2013;12-08-2013;Assistant 6;NOK;NA;NA;NA;30394
2036;35488;Acceptance Decision;17-08-2013;17-08-2013;Manager 3;NA;NA;NA;NA;30395
2036;35489;Reject Claim;20-08-2013;20-08-2013;Manager 3;NA;NA;NA;NA;30396
2037;35490;Accident;30-07-2013;30-07-2013;Client x;NA;NA;NA;NA;30397
2037;35491;File Claim;07-08-2013;07-08-2013;Client x;NA;Car;6955;Agent I;30398
2037;35492;Covered?;10-08-2013;11-08-2013;Assistant 6;OK;NA;NA;NA;30399
2037;35493;Franchise?;11-08-2013;11-08-2013;Assistant 6;By client;NA;NA;NA;30400
2037;35494;Check Contract;13-08-2013;13-08-2013;Assistant 6;OK;NA;NA;NA;30401
2037;35495;Acceptance Decision;18-08-2013;18-08-2013;Manager 3;NA;NA;NA;NA;30402
2037;35496;Start Investigation;30-08-2013;30-08-2013;Assistant 6;NA;NA;NA;NA;30403
2037;35497;Appoint Expert;08-09-2013;08-09-2013;Manager 3;NA;NA;NA;NA;30404
2037;35498;Appoint Lawyer;08-09-2013;08-09-2013;Manager 3;NA;NA;NA;NA;30405
2037;35499;Receive Conclusion Expert;28-09-2013;28-09-2013;Assistant 6;NA;NA;NA;NA;30406
2037;35500;Receive Conclusion Lawyer;08-10-2013;08-10-2013;Assistant 6;NA;NA;NA;NA;30407
2037;35501;Pay Back Decision;18-10-2013;19-10-2013;Manager 3;NA;NA;NA;NA;30408
2037;35502;No Refund;29-10-2013;30-10-2013;Manager 3;NA;NA;NA;NA;30409
2038;35503;Accident;31-07-2013;31-07-2013;Client x;NA;NA;NA;NA;30410
2038;35504;File Claim;08-08-2013;08-08-2013;Client x;NA;Car;6960;Agent D;30411
2038;35505;Covered?;11-08-2013;12-08-2013;Assistant 6;OK;NA;NA;NA;30412
2038;35506;Franchise?;12-08-2013;12-08-2013;Assistant 6;By client;NA;NA;NA;30413
2038;35507;Check Contract;14-08-2013;14-08-2013;Assistant 6;OK;NA;NA;NA;30414
2038;35508;Acceptance Decision;19-08-2013;19-08-2013;Manager 3;NA;NA;NA;NA;30415
2038;35509;Start Investigation;31-08-2013;31-08-2013;Assistant 6;NA;NA;NA;NA;30416
2038;35510;Appoint Expert;09-09-2013;09-09-2013;Manager 3;NA;NA;NA;NA;30417
2038;35511;Appoint Lawyer;09-09-2013;09-09-2013;Manager 3;NA;NA;NA;NA;30418
2038;35512;Receive Conclusion Expert;29-09-2013;29-09-2013;Assistant 6;NA;NA;NA;NA;30419
2038;35513;Receive Conclusion Lawyer;09-10-2013;09-10-2013;Assistant 6;NA;NA;NA;NA;30420
2038;35514;Pay Back Decision;19-10-2013;20-10-2013;Manager 3;NA;NA;NA;NA;30421
2038;35515;Pay Claim;04-12-2013;04-12-2013;Assistant 6;NA;NA;NA;NA;30422
2039;35516;Accident;01-08-2013;01-08-2013;Client x;NA;NA;NA;NA;30423
2039;35517;File Claim;09-08-2013;09-08-2013;Client x;NA;Car;6965;Agent E;30424
2039;35518;Covered?;12-08-2013;13-08-2013;Assistant 6;OK;NA;NA;NA;30425
2039;35519;Franchise?;13-08-2013;13-08-2013;Assistant 6;By client;NA;NA;NA;30426
2039;35520;Check Contract;15-08-2013;15-08-2013;Assistant 6;OK;NA;NA;NA;30427
2039;35521;Acceptance Decision;20-08-2013;20-08-2013;Manager 3;NA;NA;NA;NA;30428
2039;35522;Start Investigation;01-09-2013;01-09-2013;Assistant 6;NA;NA;NA;NA;30429
2039;35523;Appoint Expert;10-09-2013;10-09-2013;Manager 3;NA;NA;NA;NA;30430
2039;35524;Appoint Lawyer;10-09-2013;10-09-2013;Manager 3;NA;NA;NA;NA;30431
2039;35525;Receive Conclusion Expert;30-09-2013;30-09-2013;Assistant 6;NA;NA;NA;NA;30432
2039;35526;Receive Conclusion Lawyer;10-10-2013;10-10-2013;Assistant 6;NA;NA;NA;NA;30433
2039;35527;Pay Back Decision;20-10-2013;21-10-2013;Manager 3;NA;NA;NA;NA;30434
2039;35528;Pay Claim;05-12-2013;05-12-2013;Assistant 6;NA;NA;NA;NA;30435
2040;35529;Accident;02-08-2013;02-08-2013;Client x;NA;NA;NA;NA;30436
2040;35530;File Claim;10-08-2013;10-08-2013;Client x;NA;Health;26100;Agent C;30437
2040;35531;Covered?;13-08-2013;14-08-2013;Assistant 6;OK;NA;NA;NA;30438
2040;35532;Franchise?;14-08-2013;14-08-2013;Assistant 6;By client;NA;NA;NA;30439
2040;35533;Check Contract;16-08-2013;16-08-2013;Assistant 6;OK;NA;NA;NA;30440
2040;35534;Acceptance Decision;21-08-2013;21-08-2013;Manager 3;NA;NA;NA;NA;30441
2040;35535;Start Investigation;02-09-2013;02-09-2013;Assistant 6;NA;NA;NA;NA;30442
2040;35536;Appoint Expert;11-09-2013;11-09-2013;Manager 3;NA;NA;NA;NA;30443
2040;35537;Appoint Lawyer;11-09-2013;11-09-2013;Manager 3;NA;NA;NA;NA;30444
2040;35538;Receive Conclusion Expert;01-10-2013;01-10-2013;Assistant 6;NA;NA;NA;NA;30445
2040;35539;Receive Conclusion Lawyer;11-10-2013;11-10-2013;Assistant 6;NA;NA;NA;NA;30446
2040;35540;Pay Back Decision;21-10-2013;22-10-2013;Manager 3;NA;NA;NA;NA;30447
2040;35541;Pay Claim;06-12-2013;06-12-2013;Assistant 6;NA;NA;NA;NA;30448
2041;35542;Accident;03-08-2013;03-08-2013;Client x;NA;NA;NA;NA;30449
2041;35543;File Claim;11-08-2013;11-08-2013;Client x;NA;House;38450;Agent H;30450
2041;35544;Covered?;14-08-2013;15-08-2013;Assistant 6;OK;NA;NA;NA;30451
2041;35545;Franchise?;15-08-2013;15-08-2013;Assistant 6;By client;NA;NA;NA;30452
2041;35546;Check Contract;17-08-2013;17-08-2013;Assistant 6;OK;NA;NA;NA;30453
2041;35547;Acceptance Decision;22-08-2013;22-08-2013;Manager 3;NA;NA;NA;NA;30454
2041;35548;Start Investigation;03-09-2013;03-09-2013;Assistant 6;NA;NA;NA;NA;30455
2041;35549;Appoint Expert;12-09-2013;12-09-2013;Manager 3;NA;NA;NA;NA;30456
2041;35550;Appoint Lawyer;12-09-2013;12-09-2013;Manager 3;NA;NA;NA;NA;30457
2041;35551;Receive Conclusion Expert;02-10-2013;02-10-2013;Assistant 6;NA;NA;NA;NA;30458
2041;35552;Receive Conclusion Lawyer;12-10-2013;12-10-2013;Assistant 6;NA;NA;NA;NA;30459
2041;35553;Pay Back Decision;22-10-2013;23-10-2013;Manager 3;NA;NA;NA;NA;30460
2041;35554;Pay Claim;07-12-2013;07-12-2013;Assistant 6;NA;NA;NA;NA;30461
2042;35555;Accident;04-08-2013;04-08-2013;Client x;NA;NA;NA;NA;30462
2042;35556;File Claim;12-08-2013;12-08-2013;Client x;NA;Car;6970;Agent F;30463
2042;35557;Covered?;15-08-2013;16-08-2013;Assistant 6;OK;NA;NA;NA;30464
2042;35558;Franchise?;16-08-2013;16-08-2013;Assistant 6;By client;NA;NA;NA;30465
2042;35559;Check Contract;18-08-2013;18-08-2013;Assistant 6;OK;NA;NA;NA;30466
2042;35560;Acceptance Decision;23-08-2013;23-08-2013;Manager 3;NA;NA;NA;NA;30467
2042;35561;Start Investigation;04-09-2013;04-09-2013;Assistant 6;NA;NA;NA;NA;30468
2042;35562;Appoint Expert;13-09-2013;13-09-2013;Manager 3;NA;NA;NA;NA;30469
2042;35563;Appoint Lawyer;13-09-2013;13-09-2013;Manager 3;NA;NA;NA;NA;30470
2042;35564;Receive Conclusion Expert;03-10-2013;03-10-2013;Assistant 6;NA;NA;NA;NA;30471
2042;35565;Receive Conclusion Lawyer;13-10-2013;13-10-2013;Assistant 6;NA;NA;NA;NA;30472
2042;35566;Pay Back Decision;23-10-2013;24-10-2013;Manager 3;NA;NA;NA;NA;30473
2042;35567;Pay Claim;08-12-2013;08-12-2013;Assistant 6;NA;NA;NA;NA;30474
2043;35568;Accident;05-08-2013;05-08-2013;Client x;NA;NA;NA;NA;30475
2043;35569;File Claim;13-08-2013;13-08-2013;Client x;NA;Car;6975;Agent A;30476
2043;35570;Covered?;16-08-2013;17-08-2013;Assistant 6;OK;NA;NA;NA;30477
2043;35571;Franchise?;17-08-2013;17-08-2013;Assistant 6;By client;NA;NA;NA;30478
2043;35572;Check Contract;19-08-2013;19-08-2013;Assistant 6;NOK;NA;NA;NA;30479
2043;35573;Acceptance Decision;24-08-2013;24-08-2013;Manager 3;NA;NA;NA;NA;30480
2043;35574;Reject Claim;27-08-2013;27-08-2013;Manager 3;NA;NA;NA;NA;30481
2044;35575;Accident;06-08-2013;06-08-2013;Client x;NA;NA;NA;NA;30482
2044;35576;File Claim;14-08-2013;14-08-2013;Client x;NA;Car;6980;Agent B;30483
2044;35577;Covered?;17-08-2013;18-08-2013;Assistant 6;OK;NA;NA;NA;30484
2044;35578;Franchise?;18-08-2013;18-08-2013;Assistant 6;By client;NA;NA;NA;30485
2044;35579;Check Contract;20-08-2013;20-08-2013;Assistant 6;NOK;NA;NA;NA;30486
2044;35580;Acceptance Decision;25-08-2013;25-08-2013;Manager 3;NA;NA;NA;NA;30487
2044;35581;Reject Claim;28-08-2013;28-08-2013;Manager 3;NA;NA;NA;NA;30488
2045;35582;Accident;07-08-2013;07-08-2013;Client x;NA;NA;NA;NA;30489
2045;35583;File Claim;15-08-2013;15-08-2013;Client x;NA;Car;6985;Agent C;30490
2045;35584;Covered?;18-08-2013;19-08-2013;Assistant 6;OK;NA;NA;NA;30491
2045;35585;Franchise?;19-08-2013;19-08-2013;Assistant 6;By client;NA;NA;NA;30492
2045;35586;Check Contract;21-08-2013;21-08-2013;Assistant 6;OK;NA;NA;NA;30493
2045;35587;Acceptance Decision;26-08-2013;26-08-2013;Manager 3;NA;NA;NA;NA;30494
